id,budget,original_language,original_title,popularity,production_companies,revenue,vote_average,vote_count,score
50875,2000000,en,Higher Ground,1.699101,[],841733,5.3,14,6.086184514617902
260778,0,ta,வாலு,0.320387,"['Nic Arts', 'Simbu Cine Arts']",0,6.7,5,6.093820220721603
58492,0,en,The Greatest Movie Ever Sold,0.692497,['Snoot Entertainment'],621951,6.4,88,6.1062334898661765
44562,0,en,Ed and His Dead Mother,0.023436,[],0,5.5,12,6.088331276955362
37232,0,en,Travellers and Magicians,0.749699,['Prayer Flag Pictures'],0,6.8,9,6.095619895462922
4929,1800000,en,Hang 'em High,11.756943,['United Artists'],6800000,6.7,192,6.149649426161447
36334,0,en,Deadline - U.S.A.,0.225627,['Twentieth Century Fox Film Corporation'],0,6.9,17,6.0995732429008305
9783,0,en,Sublime,6.833164,['Raw Feed'],0,5.3,33,6.078202519439031
386826,0,en,A Beginner's Guide to Snuff,0.060127,[],0,0.0,0,6.092171559442016
205126,1800000,en,Independence Daysaster,1.959405,['Independence Day Productions'],0,4.2,22,6.0697958476017
98557,1800000,en,Dysfunctional Friends,0.21544,[],0,5.0,4,6.0898003663038445
104,1530000,de,Lola rennt,27.36562,"['X-Filme Creative Pool', 'Westdeutscher Rundfunk (WDR)']",7267585,7.2,664,6.38612859450056
10894,500000,en,May,8.650779,"['A Loopy Production LLC', '2 Loop Films']",150277,6.3,152,6.108042702410672
246449,1493619,en,Against the Wild,2.492747,['Against the Wild Films'],0,4.9,19,6.079976415892216
32579,0,es,La misma luna,2.756435,"['The Weinstein Company', 'Fidecine', 'Creando Films', 'Potomac Pictures']",23311391,7.0,28,6.105790931674989
1688,1700000,en,Conquest of the Planet of the Apes,18.828683,"['Twentieth Century Fox Film Corporation', 'APJAC Productions']",9700000,6.1,236,6.093062184187333
1999,1700000,en,In the Bedroom,6.979638,"['Miramax Films', 'GreeneStreet/SKE Films']",0,6.4,89,6.106385905820381
43947,2000000,en,I Spit on Your Grave,26.281839,"['Anchor Bay Films', 'Cinetel Films', 'Family of the Year Productions']",572809,6.3,519,6.137926611893697
24066,1700000,en,"Happy, Texas",2.079125,"['Miramax Films', 'Marked Entertainment']",1943649,5.5,39,6.079870136826569
9709,0,en,My Summer of Love,3.939753,[],0,6.0,59,6.089305467944661
191714,1000000,hi,Dabba,14.017809,['UTV Motion Pictures'],4235151,7.3,221,6.221787022860154
25312,0,en,Yes,3.677831,"['GreeneStreet Films', 'UK Film Council', 'Studio Fierberg', 'Adventure Pictures']",0,5.9,7,6.091442611291971
34106,1644736,en,You Can't Take It With You,3.426314,['Columbia Pictures'],7433101,7.2,79,6.1378158938553256
11426,1650000,en,From Here to Eternity,6.915201,['Columbia Pictures Corporation'],30500000,7.2,133,6.166910923647257
13909,1600000,en,She Wore a Yellow Ribbon,8.535178,['RKO Radio Pictures'],5400000,7.1,61,6.124538377844689
206284,0,en,Grace Unplugged,2.160586,"['Coram Deo Studios', 'Birchwood Pictures']",0,6.0,24,6.090983781614155
27455,0,en,Foolish,0.796009,"['No Limit Films', 'Shooting Star Pictures']",6033999,6.3,3,6.092510152535137
66468,0,en,N-Secure,0.13456,[],2592808,4.3,4,6.088280609464938
7973,0,ar,سكر بنات,4.554574,"['Bac Films', 'Les Films des Tournelles', 'Les Films de Beyrouth', 'Roissy Films', 'Sunnyland', 'Arte France Cinéma', 'Centre National de la Cinématographie (CNC)', 'Fonds Sud Cinéma', 'Ministère de la Culture et de la Communication', 'Ministère des Affaires étrangères et du Développement International', 'Cinéfondation', 'Ministère Libanais de la Culture']",0,6.8,52,6.111642083621562
283686,0,en,Out of the Dark,3.215465,"['Participant Media', 'Imagenation Abu Dhabi FZ', 'Dynamo', 'Apaches Entertainment', 'XYZ Films', 'Cactus Flower Producciones', 'Fast Producciones']",0,4.6,55,6.048826552697899
15976,0,he,Ha-Buah,1.49436,"['Metro Productions', 'Israeli Film Fund', 'Keshet Hot', 'Uchovsky Fox', 'Ronen Ben-Tal Films', 'Feingold Productions']",0,7.6,20,6.108398727334374
592,1600000,en,The Conversation,20.810292,"['Paramount Pictures', 'The Coppola Company', 'The Directors Company']",4420000,7.5,372,6.329102513064695
74084,0,hi,दिल जो भी कहे,0.122704,['Entertainment One Pvt. Ltd.'],0,0.0,0,6.092171559442016
1651,0,fr,La sirène du Mississipi,3.654018,"['Les Films du Carrosse', 'Les Productions Artistes Associés', 'Produzioni Associate Delphos']",0,6.7,32,6.102570677330091
25428,0,en,I Love Your Work,3.313339,[],0,6.5,2,6.092614754878397
298584,0,en,Cabin Fever,5.379319,"['Armory Films', 'Pelican Point Media', 'Contend']",0,4.4,111,5.995818300440239
10758,2000000,en,Waitress,9.67299,['Night and Day Pictures'],22179430,6.7,129,6.132026123248044
11690,1500000,en,Bloodsport,17.49699,['Cannon Films'],11806119,6.6,363,6.175909964058418
3083,1500000,en,Mr. Smith Goes to Washington,12.2624,['Columbia Pictures'],9600000,7.9,241,6.301696736980957
9344,1500000,en,Kids,13.291991,['Miramax Films'],7412216,6.8,279,6.18543883766799
10707,1500000,en,The Squid and the Whale,13.788054,"['Destination Films', 'Samuel Goldwyn Films', 'Sony Pictures International']",11098131,6.9,226,6.180608503622459
15647,1000000,en,Kissing Jessica Stein,3.990215,"['Fox Searchlight Pictures', 'Eden Wurmfeld Films', 'Cineric', 'Michael Alden Productions', 'Brad Zions Films']",10013424,5.9,48,6.087281697878606
308529,17000000,en,Kickboxer: Vengeance,6.526588,"['Radar Pictures', 'Headmon Entertainment & Productions']",0,4.5,99,6.010812529616084
4174,1500000,en,Spellbound,11.145915,['Selznick International Pictures'],7000000,7.3,160,6.188875197597179
20156,0,en,Exotica,5.446832,"['Miramax Films', 'Alliance Entertainment', 'Ego Film Arts']",0,6.5,64,6.105891607904858
9464,1500000,en,Buffalo '66,10.009994,[],2375097,7.1,166,6.175637694511176
49018,1500000,en,Insidious,58.594852,"['Alliance Films', 'IM Global', 'Stage 6 Films', 'Haunted Movies']",97009150,6.8,1737,6.43604860851323
13820,1500000,en,Repo Man,11.35344,['Edge City'],2300000,6.7,144,6.136323746407487
18079,1500000,es,Nueve Reinas,8.589355,"['Naya Films S.A.', 'Patagonik Film Group']",0,7.4,153,6.192652503202873
127918,0,en,The Gatekeepers,2.828303,"['Les Films du Poisson', 'Cinephil', 'RTBF', 'Arte France', 'NDR']",0,6.5,39,6.100643546861725
17113,1500000,en,The Ballad of Jack and Rose,3.618646,"['Elevation Filmworks', 'Initial Entertainment Group (IEG)', 'IFC Productions', 'Jack and Rose Productions']",712294,6.5,43,6.101492609162433
129139,1500000,en,The To Do List,15.017068,"['3 Arts Entertainment', 'The Mark Gordon Company']",3566225,5.5,342,5.999288293376538
507,1500000,en,Killing Zoe,5.817519,['Live Entertainment'],418961,6.1,111,6.092617315521802
4012,1500000,en,The Believer,9.856826,"['Fuller Films', 'Seven Arts Pictures']",416925,6.8,151,6.1458973534121855
14054,0,en,Snow Angels,4.262374,['Crossroads Films'],414404,6.5,48,6.102548873451125
323271,0,en,Unsullied,0.06124,[],0,3.0,1,6.090490483243559
10972,1500000,en,Session 9,11.064228,"['October Films', 'USA Films', 'Scout Productions']",373967,6.2,251,6.1051250095138325
13066,0,en,I Want Someone to Eat Cheese With,1.742383,[],0,5.7,12,6.089628293816581
66025,0,en,Mooz-lum,0.414754,[],330048,4.5,3,6.089577601215489
11908,0,en,Hatchet,12.677016,['ArieScope Pictures'],0,5.7,159,6.060953336776911
3082,1,en,Modern Times,28.27648,"['United Artists', 'Charles Chaplin Productions']",8500000,8.1,856,6.730050547386506
39541,0,en,Stolen Summer,0.87066,[],0,6.4,9,6.093671210825053
1961,1500000,en,My Name Is Bruce,7.5591,"['Dark Horse Entertainment', 'Image Entertainment']",173066,5.9,107,6.081601827325075
51820,1500000,en,The Salon,2.02817,[],0,3.5,1,6.090762311013483
291362,1500000,en,Road Hard,0.859014,['Sontalia'],0,6.6,8,6.0943718559782285
30082,1500000,en,Forty Shades of Blue,0.071377,"['Charlie Guidance', 'Flux Films', 'High Line Productions', 'Tiny Dancer Films']",0,6.0,2,6.092071394739297
72913,1200000,en,Amigo,0.193172,"[""Anarchist's Convention Films""]",0,6.0,2,6.092071394739297
23963,1500000,en,Pontypool,4.680206,"['Ponty Up Pictures', 'Shadow Shows']",32000,6.6,183,6.138145935924706
29406,2000000,en,Trucker,1.20173,"['Plum Pictures', 'Hanson Allen Films', 'Hart-Lunsford Pictures']",0,6.8,16,6.098278793614217
361505,1,en,Me You and Five Bucks,0.094105,[],0,10.0,2,6.096418275852098
104755,1500000,en,The Lords of Salem,14.504326,"['Alliance Films', 'Blumhouse Productions', 'IM Global', 'Automatik Entertainment', 'Haunted Movies']",1165882,5.1,242,5.976758409381946
253306,0,en,Housebound,10.322858,['Semi-Professional'],0,6.5,358,6.1586451442716275
29595,0,en,Wal-Mart: The High Cost of Low Price,1.404175,['Brave New Films'],0,6.9,24,6.1025817197584855
46729,1,en,Fetching Cody,0.077876,['Cheap and Dirty Productions Inc.'],0,6.8,6,6.094474189372263
294600,0,en,Last I Heard,0.35819,[],0,6.0,1,6.092121449863108
137347,9000000,en,Closer to the Moon,9.159265,"['Mandragora Movies', 'Agresywna Banda', 'Denis Friedman Productions']",0,6.4,13,6.094333042496599
290370,0,en,Mutant World,1.893697,['Nomadic Pictures'],1500000,2.6,9,6.0751587067652935
426469,0,en,Growing Up Smith,0.71087,[],0,7.4,7,6.097132434636503
356841,0,en,Checkmate,1.105357,"['Status Media & Entertainment', 'Puppy Entertainment']",0,4.2,13,6.0788852732409
301325,1500000,de,#Horror,2.815228,"['AST Studios', 'Lowland Pictures']",0,3.3,52,6.015366163181444
347755,0,en,Wind Walkers,0.446858,[],0,7.5,6,6.096751352677403
408,1488423,en,Snow White and the Seven Dwarfs,80.171283,['Walt Disney Productions'],184925486,6.9,1914,6.5042234822722
44413,1400000,es,La niña santa,0.684881,"['R&C Produzioni', 'Teodora Film', 'La Pasionaria S.r.l.']",0,6.8,10,6.096000971044256
39209,1455000,en,Shalako,3.598457,"['Central Cinema Company Film', 'Palomar Pictures International', 'Kingston Film Productions Ltd.']",2620000,5.4,12,6.087682768524752
48463,1,en,Incident at Loch Ness,1.452152,[],0,5.9,18,6.090308228225707
394047,2000000,en,The Dog Lover,1.193219,"['ESX Productions', 'ESX Entertainment']",0,5.3,6,6.089594553718392
312791,3150000,en,GirlHouse,8.039223,['Brookstreet Pictures'],0,5.2,97,6.047456957155214
266034,0,fr,La chambre bleue,2.486992,['Alfama Films'],0,6.2,32,6.094016357398526
280381,0,en,House at the End of the Drive,0.43049,['Allure Entertainment'],0,0.0,0,6.092171559442016
2661,1377800,en,Batman,9.815394,"['Twentieth Century Fox Film Corporation', 'DC Comics', 'William Dozier Productions', 'Greenlawn Productions']",0,6.1,203,6.092950031781229
100,1350000,en,"Lock, Stock and Two Smoking Barrels",16.032594,"['Handmade Films Ltd.', 'Summit Entertainment', 'PolyGram Filmed Entertainment', 'SKA Films', 'The Steve Tisch Company']",3897569,7.5,1648,6.757643470306965
218500,0,en,The Ballad of Gregorio Cortez,0.592821,['Moctesuma Esparza Productions'],0,0.0,0,6.092171559442016
309,1300000,da,Festen,10.240917,"['Nordic Film', 'Sveriges Television (SVT)', 'Nimbus Film Productions']",0,7.7,207,6.254888136735211
27845,0,en,Trees Lounge,3.443916,[],0,6.7,51,6.1085784878152865
25784,1300000,vi,Vượt Sóng,0.072066,[],639000,5.0,1,6.091577794323259
52790,0,en,The Basket,0.430758,[],619042,6.5,6,6.093498262241488
100275,0,en,Eddie: The Sleepwalking Cannibal,0.143784,"['Det Danske Filminstitut', 'Téléfilm Canada', 'Fridthjof Film', 'Make A Move']",1632,6.1,30,6.092297256946158
295914,0,ky,Kurmanjan Datka. Queen of the Mountains,0.077873,"['Kirghizfilm', 'Aitysh Film']",0,0.0,0,6.092171559442016
42033,0,en,Def-Con 4,0.319792,"['New World Pictures', 'Salter Street Films International']",0,2.8,10,6.074360633454989
19187,1000000,en,The Hebrew Hammer,1.600797,"['ContentFilm', 'Comedy Central Films']",0,5.9,18,6.090308228225707
46415,0,en,Neal 'n' Nikki,0.285131,['Yash Raj Films'],0,2.3,4,6.083938447068065
38570,0,en,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,5.628399,['Silver Nitrate Films'],0,3.2,34,6.039654024181907
27588,0,en,Forget Me Not,5.065752,"['Capstone Entertainment Group', 'Vindicated Pictures']",0,5.0,66,6.0543206232294695
223,1288000,en,Rebecca,18.426825,['Selznick International Pictures'],6000000,7.7,336,6.340621870345016
9725,1250000,en,Friday the 13th Part 2,16.517777,"['Paramount Pictures', 'Georgetown Productions, Inc.']",21722776,6.0,315,6.0786886759906205
28580,1250000,en,The Lost Weekend,6.903314,['Paramount'],11000000,7.4,112,6.167272454305888
23730,1250000,en,C.H.U.D.,4.45544,"['New World Pictures', 'C.H.U.D. Productions']",3412497,5.3,62,6.066327191579774
84197,0,en,Filly Brown,0.106949,[],0,5.9,10,6.09113189508667
46256,15000000,en,The Lion of Judah,0.165909,"['Sunrise Productions', 'Animated Family Films', 'Character Matters']",0,5.8,2,6.091854050683657
19997,1250000,en,Niagara,9.903992,['Twentieth Century Fox Film Corporation'],8500000,6.7,79,6.117215080253573
43266,1250000,en,How Green Was My Valley,7.70019,['Twentieth Century Fox Film Corporation'],6000000,6.8,72,6.118848510719327
278316,0,en,Da Sweet Blood of Jesus,4.480579,['40 Acres & A Mule Filmworks'],0,4.1,13,6.078183101911096
1412,1200000,en,"Sex, Lies, and Videotape",10.869492,"['Miramax Films', 'Outlaw Productions', 'Virgin']",0,6.7,185,6.147745475377188
176,1200000,en,Saw,63.655973,"['Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw Productions Inc.']",103911669,7.2,2184,6.693677454971708
39939,3000000,en,Super Troopers,16.312803,"['Fox Searchlight Pictures', 'Broken Lizard Industries']",18492362,6.6,362,6.175717230902655
357834,1,en,The Algerian,0.025364,['Zelko Films'],0,0.0,0,6.092171559442016
215924,1300000,es,Los insólitos peces gato,1.473405,['Cine Canibal'],0,5.7,17,6.088578309193813
480,0,hi,Monsoon Wedding,8.109958,"['IFC Films', 'Mirabai Films', 'The Criterion Collection']",0,6.8,57,6.113457948126095
14295,0,en,You Can Count on Me,7.142448,"['Cappa Productions', 'Hart-Sharp Entertainment', 'Crush Entertainment']",0,6.8,88,6.124505915115345
11219,1200000,en,The Trouble with Harry,6.920873,"['Paramount Pictures', 'Alfred J. Hitchcock Productions']",7000000,6.9,149,6.152736336358157
20770,0,en,But I'm a Cheerleader,4.826908,['Ignite Entertainment'],0,6.5,101,6.113410433576467
176124,1200000,en,Home Run,3.085411,"['Samuel Goldwyn', 'Provident Films']",2861020,6.3,24,6.094849760995599
500,1200000,en,Reservoir Dogs,66.925866,"['Live Entertainment', 'Lionsgate', 'Dog Eat Dog Productions Inc.']",14661007,8.0,3697,7.36637789407779
60400,0,en,The Blue Bird,1.280733,['Twentieth Century Fox Film Corporation'],0,6.4,8,6.093505304851712
429,1200000,it,"Il buono, il brutto, il cattivo",88.377076,"['United Artists', 'Constantin Film Produktion', 'Produzioni Europee Associati (PEA)', 'Arturo González Producciones Cinematográficas S.A.']",6000000,8.1,2311,7.210427578656721
310569,0,pt,Que Horas Ela Volta?,9.683622,"['Gullane Entretenimento S.A.', 'África Filmes']",0,7.8,165,6.232828289347211
98369,1250000,en,Blue Like Jazz,1.6116,['Ruckus Films'],0,5.8,25,6.088251687709672
114065,0,en,Down & Out With The Dolls,0.002386,[],0,0.0,0,6.092171559442016
89750,900000,en,"Pink Ribbons, Inc.",0.097913,['National Film Board of Canada (NFB)'],25000,6.8,6,6.094474189372263
49951,1200000,en,Certifiably Jonathan,0.047781,[],0,0.0,0,6.092171559442016
86331,1344000,fr,Q,20.422246,"['Acajou Films', 'Rebel Rebel', 'Birka Holding']",0,4.1,140,5.951197025312475
355629,0,en,La Navaja De Don Juan,0.021678,[],0,0.0,0,6.092171559442016
16433,0,en,Grand Theft Parsons,1.998557,[],0,6.0,11,6.091623334529146
15544,0,en,Extreme Movie,8.148187,['FlipZide Pictures'],0,3.9,44,6.040930830258288
43884,1200000,en,The Charge of the Light Brigade,2.968235,['Warner Bros.'],2736000,6.8,18,6.099034795775804
107315,0,en,Below Zero,1.36514,[],0,4.4,12,6.081197684218656
137955,1200000,en,Crowsnest,0.057564,[],0,4.8,12,6.083791717941095
13064,2600000,en,Airborne,8.001156,[],2850263,6.1,20,6.092255808694684
59917,1200000,en,Cotton Comes to Harlem,1.079125,[],0,6.7,13,6.096439556486012
157422,0,en,The Wicked Within,1.906151,"['After Dark Films', 'High Five Films']",0,4.2,26,6.06578427101384
310933,0,en,Bleeding Hearts,0.100533,[],0,2.0,1,6.0899468277037085
7553,3000000,en,Waiting...,10.230583,"['L.I.F.T. Production', 'Eden Rock Media']",18637690,6.2,237,6.104485012469018
12877,0,en,Dead Man's Shoes,12.818441,"['EM Media', 'Big Arty Productions', 'Film4', 'Warp Films']",0,7.2,151,6.176258266250227
39895,1100000,en,From a Whisper to a Scream,1.220072,['Conquest Productions'],1400000,6.8,15,6.097900180683179
102840,0,en,Sex With Strangers,0.014406,[],0,5.0,1,6.091577794323259
55616,1596010,en,Dracula: Pages from a Virgin's Diary,0.552361,"['Canadian Broadcasting Corporation (CBC)', 'Dracula Productions Inc.', 'Vonnie Von Helmolt Film']",0,6.9,8,6.095671682668003
29697,0,en,Faith Like Potatoes,0.147886,['Global Creative Studios'],0,6.0,9,6.0917225261871835
50037,1100000,en,Beyond the Black Rainbow,7.717237,['Chromewood Productions'],0,5.7,77,6.076406074385613
94329,1100000,id,Serbuan maut,40.285095,"['Celluloid Dreams', 'Pt. Merantau Films', 'XYZ Films']",4105187,7.3,1055,6.532573510360891
53502,0,en,The Dead Undead,0.249457,[],0,3.1,6,6.082437754759381
202604,0,en,The Vatican Exorcisms,0.447166,[],0,4.4,11,6.082106734550774
289,878000,en,Casablanca,43.729123,['Warner Bros.'],10462500,7.9,1422,6.880642925677279
27374,0,en,Lake Mungo,4.653047,['Mungo Productions'],0,6.1,90,6.0925369191444725
26815,1250000,hi,Rocket Singh: Salesman of the Year,3.000435,['Yash Raj Films'],0,7.0,27,6.105311565818699
811,1000000,en,Silent Running,11.095414,"['Universal Pictures', 'Trumbull/Gruskoff Productions']",0,6.3,177,6.110423833917933
1366,1000000,en,Rocky,72.19808,['United Artists'],117235147,7.5,1791,6.786892653022042
244776,0,en,The Sleepwalker,0.926084,"['Tandem Pictures', '4 1/2 Film']",0,4.1,7,6.084614823278532
5769,1000000,en,Tom Jones,2.833166,['Woodfall Film Productions'],37600000,6.1,39,6.0923341828476625
277685,1000000,en,Unfriended,41.972329,"['Bazelevs Production', 'Blumhouse Productions']",62882090,5.5,1047,5.877295416537812
103,1300000,en,Taxi Driver,58.845025,"['Columbia Pictures Corporation', 'Italo/Judeo Productions', 'Bill/Phillips']",28262574,8.0,2535,7.198026294159739
11298,1000000,en,The Howling,6.532855,"['AVCO Embassy Pictures', 'International Film Investors', 'Wescom Productions']",17985893,6.4,161,6.116959185194659
646,950000,en,Dr. No,48.901542,"['United Artists', 'Eon Productions']",59600000,6.9,940,6.365479482752017
93856,0,en,Chernobyl Diaries,20.649145,"['Alcon Entertainment', 'FilmNation Entertainment', 'Oren Peli / Brian Witten Pictures']",18112929,4.9,483,5.844123457774706
9003,1000000,en,Hellraiser,22.583834,"['New World Pictures', 'Cinemarque Entertainment BV', 'Film Futures', 'Rivdel Films']",14564027,6.9,449,6.250742412729825
347126,5000000,en,God's Not Dead 2,6.96858,['Pure Flix Productions'],23507567,5.7,72,6.077391224287166
10092,1000000,en,Cry_Wolf,6.926926,['Universal Pictures'],10047674,5.6,126,6.060602827773468
10643,1000000,ja,Gojira ni-sen mireniamu,3.322721,['Toho Film (Eiga) Co. Ltd.'],10037390,5.9,43,6.0877794168588295
46705,3500000,en,Blue Valentine,26.881611,"['Hunting Lane Films', 'Silverwood Films', 'Incentive Filmed Entertainment', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies', 'Cottage Industries']",16566240,6.9,890,6.355683988739996
546,1000000,en,Transamerica,9.773398,"['IFC Films', 'The Weinstein Company']",13350369,6.9,144,6.150851591443806
76487,1000000,en,The Devil Inside,13.152822,"['Room 101', 'Prototype']",101758490,4.6,262,5.906040846923539
5722,2090000,en,Beyond the Valley of the Dolls,4.289003,['Twentieth Century Fox Film Corporation'],40000000,6.6,53,6.106401710308873
39833,1000000,en,Love Me Tender,1.444258,['Twentieth Century Fox Film Corporation'],9000000,5.5,21,6.085483594104659
1781,1000000,en,An Inconvenient Truth,14.139004,"['Lawrence Bender Productions', 'Paramount Classics', 'Participant Media']",46243000,6.7,251,6.165190099970423
18712,1000000,en,Sands of Iwo Jima,3.851,['Republic Pictures (I)'],7800000,6.2,33,6.0940729907439355
7944,0,en,Shine a Light,2.162522,"['Concert Promotion International', 'Shangri-La Entertainment']",0,7.2,44,6.118066401868998
171424,5000000,en,The Green Inferno,17.845161,"['Worldview Entertainment', 'Dragonfly Entertainment', 'Sobras International Pictures', 'Top Hat Releasing', 'BH Tilt']",6833445,5.0,349,5.917915422363629
361475,0,en,Departure,0.42583,"['British Film Institute (BFI)', 'Amaro Films', 'Connectic Studio', 'Motion Group Pictures']",0,7.5,12,6.101301445567554
113947,1000000,en,The Sessions,9.115486,"['Rhino Films', 'Such Much Films']",9138338,6.6,179,6.13723019474482
18570,0,en,"Food, Inc.",15.017162,['Magnolia Pictures'],0,7.4,217,6.230246275604847
83860,0,en,October Baby,1.86221,[],5355847,6.8,35,6.105395641549163
41469,0,en,Next Stop Wonderland,1.334481,[],0,6.0,20,6.091179614118705
244772,0,en,The Skeleton Twins,15.699363,"['Duplass Brothers Productions', 'Venture Forth']",5284309,6.7,292,6.175482629965359
50837,0,en,Martha Marcy May Marlene,17.806082,"['Cunningham & Maybach Films', 'FilmHaven Entertainment', 'BorderLine Films', 'This Is That Productions']",3538446,6.7,277,6.171763352027135
248774,0,en,Obvious Child,10.12895,"['Sundial Pictures', 'Votiv Films', 'Rooks Nest Entertainment', 'A24']",3123963,6.7,187,6.148290804225438
10183,0,en,Frozen River,4.805651,"['Cohen Media Group', 'Harwood Hunt Productions']",0,6.7,99,6.123231235097657
159014,1000000,en,20 Feet from Stardom,5.247956,['Tremolo Productions'],0,7.4,85,6.149967866735054
32456,1000000,en,Two Girls and a Guy,4.86805,['Fox Searchlight Pictures'],2057193,5.4,24,6.083251822851269
49963,0,en,Walking and Talking,0.367312,"['Channel Four Films', 'Pandora Filmproduktion', 'Zenith Entertainment', 'Good Machine', 'Mikado Film', 'Electric', 'TEAM Communications Group']",0,6.6,7,6.094097862186086
13508,1000000,en,Who Killed the Electric Car?,5.323184,"['Electric Entertainment', 'Plinyminor', 'Papercut Films']",1678874,7.2,59,6.126619687402868
22597,1000000,en,The Broken Hearts Club: A Romantic Comedy,3.424158,[],1744858,6.3,25,6.0949598555748645
9707,1000000,en,Bubba Ho-tep,9.954848,"['MGM', 'Silver Sphere Corporation']",0,6.7,191,6.149378237350055
37532,1,en,Slam,0.29245,[],0,6.7,7,6.094477183742388
26791,1000000,en,Brigham City,0.280083,['Main Street Movie Company'],852206,7.3,4,6.094793853060249
56666,1000000,hi,Fiza,0.043023,[],623791,6.1,7,6.092201254404575
8675,1000000,en,Orgazmo,5.06516,"['Kuzui Enterprises', 'Avenging Conscience', 'Focus Features']",0,6.2,115,6.0985196042173655
13132,0,en,All the Real Girls,3.65924,['Sony Pictures Classics'],0,5.9,30,6.08908595315682
47686,0,en,Dream with the Fishes,0.948316,[],0,7.7,10,6.10087004700184
46989,1000000,en,Blue Car,0.672695,[],464000,6.7,13,6.096439556486012
192132,0,en,Palo Alto,16.570708,['Tribeca Film'],0,6.4,348,6.141167304646086
24424,0,he,Ajami,0.51799,"['ARTE', 'Inosan', 'Das Kleine Fernsehspiel (ZDF)', 'Twenty Twenty Vision Filmproduktion GmbH']",0,6.8,27,6.102416744332691
13198,0,en,Wristcutters: A Love Story,8.542921,['No Matter Pictures'],0,6.7,160,6.140836766852583
244267,0,en,I Origins,37.555398,"['Verisimilitude', 'Bersin Pictures', 'WeWork Studios']",336472,7.5,1063,6.607964498131316
21413,1000000,en,The Battle of Shaker Heights,5.20209,"['Miramax Films', 'LivePlanet']",0,5.6,17,6.087662064718228
123678,1000000,id,Jagal,8.887411,"['Spring Films', 'Final Cut for Real', 'Piraya Film A/S', 'Novaya Zemlya']",444575,7.5,210,6.236500778597053
13362,1000000,en,Taxi to the Dark Side,0.748565,['Jigsaw Productions'],274661,6.6,53,6.106401710308873
39183,1000000,en,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,0.436148,[],0,4.7,3,6.089903440251005
62402,0,en,Guiana 1838,0.030253,[],0,2.8,3,6.086807969413599
206412,0,en,Lisa Picard Is Famous,0.690089,[],0,4.0,1,6.091034138783408
201132,1000000,en,Antarctica: A Year on Ice,1.883947,['Antzworks'],0,7.2,29,6.109375706799937
251471,650000,en,A LEGO Brickumentary,1.631274,"['Global Emerging Markets (GEM)', 'HeLo']",0,6.4,55,6.101113444004543
112456,1000000,en,Hardflip,0.341461,[],0,4.7,5,6.08839546212336
20296,0,en,Chocolate: Deep Dark Secrets,0.887821,[],0,3.4,6,6.083413681890155
25983,0,en,The House of the Devil,8.628485,"['Glass Eye Pix', 'MPI Media Group']",0,6.0,197,6.083250562483149
66195,0,en,The Perfect Host,6.507094,['Splendid Film'],14870,6.2,135,6.099548086996149
16155,0,en,Safe Men,1.190729,"['October Films', 'Andell Entertainment', 'Blue Guitar Films']",0,6.3,16,6.093964729766071
46727,1000000,en,Speedway Junky,0.340019,"['Golan-Globus Productions', 'Powers That Be Pictures', 'Magic Entertainment, Inc.', 'Miracle Entertainment']",0,5.2,7,6.0887873603978555
55180,0,en,The Last Big Thing,0.678475,['Byronic Pose Productions'],0,6.0,3,6.092021393981862
29015,0,en,The Specials,9.055447,"['Brillstein-Grey Entertainment', 'Mindfire Entertainment']",0,5.5,11,6.088649397035905
91122,0,en,16 to Life,0.108468,['Duck Farm Films'],0,4.4,5,6.0875817483336245
18206,1000000,en,Alone With Her,2.175696,"['The Weinstein Company', 'Pin Hole Productions LLC']",10018,6.2,20,6.093332003270664
320146,1000000,en,Creative Control,1.50211,"['Ghost Robot', 'Greencard Pictures', 'Mathematic']",0,5.4,25,6.082885153417518
13856,1000000,en,Special,1.260314,['Rival Pictures'],7202,6.6,32,6.100859813343778
219716,0,en,Sparkler,0.547654,[],0,0.0,1,6.088859516624009
43630,0,en,The Helix... Loaded,0.0206,[],0,4.8,2,6.090767330405456
56491,0,en,In Her Line of Fire,0.429587,[],0,3.3,9,6.078568904881565
99826,0,en,The Jimmy Show,0.098351,['Next Wednesday Productions'],0,8.0,1,6.093208760942808
186935,1000000,es,Heli,3.629777,"['Mantarraya Producciones', 'No Dream Cinema', 'Lemming Film', 'Le Pacte', 'Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)', 'ZDF/Arte', 'unafilm', ""Centre National du Cinéma et de L'image Animée (CNC)"", 'Tres Tunas', 'Consejo Nacional para la Cultura y las Artes (CONACULTA)', 'Ticoman', 'Iké Asistencia', 'Fonds Sud Cinéma', 'Ministère des Affaires Etrangères et Européennes', 'Film- und Medienstiftung NRW', 'Netherland Filmfund', 'Sundance / NHK International Filmmakers Award']",0,6.2,32,6.094016357398526
357441,0,en,Karachi se Lahore,0.060003,[],0,8.0,1,6.093208760942808
19344,900000,en,Loving Annabelle,7.145832,"['Big Easy Pictures', 'Divine Light Pictures']",0,6.4,55,6.101113444004543
